,count_A,count_B,ratio_A,ratio_B,log2_fold
chondrocyte differentiation,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
chondroitin AC lyase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
chondroitin AC lyase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
chondroitin B lyase activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
chondroitin sulfate catabolic process,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
chondroitin-sulfate-ABC endolyase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
chondroitin-sulfate-ABC endolyase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
chondroitin-sulfate-ABC exolyase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
chorismate biosynthetic process,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
chorismate mutase activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
chromatin,8,10,0.0005616005613750787,0.000700967334623773,-0.31980283784020863
chromatin binding,2,5,0.00014040014039641972,0.00035048366734693483,-1.3198028374434674
chromatin organization,6,6,0.000421200421048859,0.00042058040080230247,0.002125257011086235
chromatin remodeling,5,15,0.0003510003508857492,0.001051451001900611,-1.5828372435177107
chromosome,3,1,0.00021060021055952955,7.009673352546436e-05,1.5870877567704458
chromosome condensation,3,3,0.00021060021055952955,0.0002102902004361996,0.0021252570110865546
chromosome organization,3,3,0.00021060021055952955,0.0002102902004361996,0.0021252570110865546
chromosome segregation,9,5,0.0006318006315381885,0.00035048366734693483,0.8501221634377967
"chromosome, telomeric repeat region",1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
chronic inflammatory response,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
chylomicron,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
ciliary basal body,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
ciliary membrane,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
ciliary neurotrophic factor receptor binding,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
ciliary neurotrophic factor-mediated signaling pathway,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
ciliary plasm,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cilium,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cilium assembly,3,3,0.00021060021055952955,0.0002102902004361996,0.0021252570110865546
circadian behavior,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
circadian regulation of gene expression,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
circadian rhythm,14,14,0.0009828009823537377,0.0009813542684452435,0.002125257011086235
cis-Golgi network,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
cis-regulatory region sequence-specific DNA binding,2,1,0.00014040014039641972,7.009673352546436e-05,1.002125256289739
class I DNA-,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
classical-complement-pathway C3/C5 convertase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
clathrin adaptor activity,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
clathrin binding,2,1,0.00014040014039641972,7.009673352546436e-05,1.002125256289739
clathrin coat assembly,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
clathrin heavy chain binding,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
clathrin light chain binding,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
clathrin-coated pit,1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
clathrin-coated vesicle,1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
clathrin-coated vesicle membrane,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
clathrin-dependent endocytosis,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
clathrin-dependent endocytosis of virus by host cell,3,1,0.00021060021055952955,7.009673352546436e-05,1.5870877567704458
clavaminate synthase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
clavaminate synthase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cleavage furrow,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
cobalamin binding,4,3,0.00028080028072263936,0.0002102902004361996,0.4171627561697056
cobalamin biosynthetic process,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
cobalt ion binding,2,5,0.00014040014039641972,0.00035048366734693483,-1.3198028374434674
cobalt ion transport,1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
cobinamide phosphate guanylyltransferase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
coenzyme A biosynthetic process,0,3,7.020007016310982e-14,0.0002102902004361996,-31.48019009817723
coenzyme A diphosphatase activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
coenzyme F420 binding,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
coenzyme M biosynthetic process,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
coenzyme-B sulfoethylthiotransferase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cognition,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
colicin transmembrane transporter activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
collagen binding,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
collagen fibril organization,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
collagen trimer,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
collagen-containing extracellular matrix,2,3,0.00014040014039641972,0.0002102902004361996,-0.5828372434696206
collateral sprouting,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
commitment complex,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
complement activation,1,3,7.02000702333099e-05,0.0002102902004361996,-1.582837242748273
"complement activation, alternative pathway",1,3,7.02000702333099e-05,0.0002102902004361996,-1.582837242748273
"complement activation, classical pathway",1,5,7.02000702333099e-05,0.00035048366734693483,-2.3198028367221197
complement binding,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
complement component C1q complex binding,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
compound eye morphogenesis,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
compound eye photoreceptor cell differentiation,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
condensed chromosome,1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
condensed nuclear chromosome,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
contractile muscle fiber,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
copper chaperone activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
copper ion binding,7,6,0.0004914004912119688,0.00042058040080230247,0.22451767831318425
copper ion import,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
copper ion transmembrane transport,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
copper ion transport,2,2,0.00014040014039641972,0.00014019346698083198,0.002125257011086235
coproporphyrinogen dehydrogenase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
coproporphyrinogen dehydrogenase activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
coproporphyrinogen oxidase activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
core promoter sequence-specific DNA binding,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
coreceptor activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
corrinoid adenosyltransferase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cortical actin cytoskeleton,1,3,7.02000702333099e-05,0.0002102902004361996,-1.582837242748273
cortical actin cytoskeleton organization,2,2,0.00014040014039641972,0.00014019346698083198,0.002125257011086235
cortical cytoskeleton,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cortical cytoskeleton organization,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cotranslational protein targeting to membrane,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
creatine biosynthetic process,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
creatine kinase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
creatine kinase activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
creatine metabolic process,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
crossover junction DNA endonuclease activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
crossover junction endodeoxyribonuclease,1,3,7.02000702333099e-05,0.0002102902004361996,-1.582837242748273
culmination involved in sorocarp development,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
cuprous ion binding,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cutinase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cyanase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cyclic nucleotide metabolic process,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cyclic-di-GMP binding,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cyclic-nucleotide phosphodiesterase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cyclin-dependent protein kinase holoenzyme complex,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cyclin-dependent protein serine/threonine kinase inhibitor activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cyclin-dependent protein serine/threonine kinase regulator activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cyclopropane-fatty-acyl-phospholipid synthase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cyclopropane-fatty-acyl-phospholipid synthase activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cysteine biosynthetic process,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
cysteine biosynthetic process from serine,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cysteine-dependent adenosine diphosphate thiazole synthase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cysteine-type endopeptidase activity,2,3,0.00014040014039641972,0.0002102902004361996,-0.5828372434696206
cysteine-type endopeptidase inhibitor activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cysteine-type peptidase activity,5,2,0.0003510003508857492,0.00014019346698083198,1.32405335146564
cytidine deamination,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cytidine metabolic process,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cytidine to uridine editing,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cytochrome b6f complex,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cytochrome bo3 ubiquinol oxidase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cytochrome complex,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cytochrome complex assembly,4,5,0.00028080028072263936,0.00035048366734693483,-0.3198028378041413
cytochrome-c oxidase,2,2,0.00014040014039641972,0.00014019346698083198,0.002125257011086235
cytochrome-c oxidase activity,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
cytokine activity,8,2,0.0005616005613750787,0.00014019346698083198,2.0021252564700758
cytokine binding,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cytokine receptor activity,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
cytokine receptor binding,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cytokine-mediated signaling pathway,6,4,0.000421200421048859,0.0002803869338915672,0.5870877576120181
cytokinesis by cell plate formation,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cytolysis,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cytolysis in another organism,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cytoplasm,219,224,0.01537381536579125,0.015701668294072442,-0.030442605445197328
cytoplasmic exosome,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cytoplasmic microtubule,1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
cytoplasmic pattern recognition receptor signaling pathway,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
cytoplasmic ribonucleoprotein granule,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
cytoplasmic side of membrane,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cytoplasmic side of plasma membrane,4,2,0.00028080028072263936,0.00014019346698083198,1.0021252566504124
cytoplasmic translation,7,5,0.0004914004912119688,0.00035048366734693483,0.4875520840988883
cytoplasmic vesicle,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
cytoplasmic vesicle lumen,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cytoplasmic vesicle membrane,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cytosine catabolic process,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cytosine deaminase,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
cytosine deaminase activity,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
cytosine metabolic process,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cytoskeletal motor activity,1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
cytoskeletal protein binding,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cytoskeleton,4,5,0.00028080028072263936,0.00035048366734693483,-0.3198028378041413
cytoskeleton organization,2,2,0.00014040014039641972,0.00014019346698083198,0.002125257011086235
cytosol,173,194,0.0121446121382882,0.013598766290411414,-0.16315935753841382
cytosol nonspecific dipeptidase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
cytosolic large ribosomal subunit,6,2,0.000421200421048859,0.00014019346698083198,1.587087757251344
cytosolic ribosome,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
cytosolic ribosome assembly,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
cytosolic small ribosomal subunit,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
dAMP salvage,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
dCMP deaminase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
dCTP deaminase,0,3,7.020007016310982e-14,0.0002102902004361996,-31.48019009817723
dCTP deaminase activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"dTDP-4-dehydrorhamnose 3,5-epimerase",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"dTDP-4-dehydrorhamnose 3,5-epimerase activity",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"dTDP-glucose 4,6-dehydratase",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"dTDP-glucose 4,6-dehydratase activity",0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
dTDP-rhamnose biosynthetic process,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
dTMP biosynthetic process,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
dTTP biosynthetic process,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
dUMP biosynthetic process,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
dUTP biosynthetic process,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
dUTP catabolic process,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
dUTP diphosphatase,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
dUTP diphosphatase activity,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
"dUTPase, trimeric",1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
dUTPase-like superfamily,2,1,0.00014040014039641972,7.009673352546436e-05,1.002125256289739
damaged DNA binding,3,3,0.00021060021055952955,0.0002102902004361996,0.0021252570110865546
dauer larval development,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
daunorubicin biosynthetic process,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
deacetoxycephalosporin-C synthase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
deacetoxycephalosporin-C synthase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
deadenylation-dependent decapping of nuclear-transcribed mRNA,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
deadenylation-independent decapping of nuclear-transcribed mRNA,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
death domain binding,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
death receptor agonist activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
death receptor binding,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
decidualization,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
defense response,4,5,0.00028080028072263936,0.00035048366734693483,-0.3198028378041413
defense response to Gram-negative bacterium,6,11,0.000421200421048859,0.0007710640680791405,-0.8723438607957597
defense response to Gram-positive bacterium,4,1,0.00028080028072263936,7.009673352546436e-05,2.002125255929065
defense response to bacterium,14,14,0.0009828009823537377,0.0009813542684452435,0.002125257011086235
defense response to fungus,6,10,0.000421200421048859,0.000700967334623773,-0.7348403370589401
defense response to insect,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
defense response to oomycetes,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
defense response to protozoan,3,1,0.00021060021055952955,7.009673352546436e-05,1.5870877567704458
defense response to virus,14,14,0.0009828009823537377,0.0009813542684452435,0.002125257011086235
definitive hemopoiesis,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
delta,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
demethylspheroidene O-methyltransferase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
dendrite,5,7,0.0003510003508857492,0.0004906771342576701,-0.48330157007671587
dendrite development,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
dendrite morphogenesis,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
dendrite self-avoidance,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
dendritic cell differentiation,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
denitrification pathway,4,1,0.00028080028072263936,7.009673352546436e-05,2.002125255929065
deoxyadenosine kinase activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
deoxycytidine kinase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
deoxyguanosine kinase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
deoxyguanosine kinase activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
deoxyhypusine synthase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
deoxyribonuclease IV,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
deoxyribonucleotide catabolic process,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
deoxyribose-phosphate aldolase,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
deoxyribose-phosphate aldolase activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
dephospho-CoA kinase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
dephosphorylation,2,6,0.00014040014039641972,0.00042058040080230247,-1.5828372432291715
detection of UV,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
detection of molecule of fungal origin,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
detection of stimulus,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
determination of adult lifespan,3,2,0.00021060021055952955,0.00014019346698083198,0.5870877574917933
determination of dorsal/ventral asymmetry,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
determination of left/right symmetry,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
deuterolysin,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
developmental growth,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
developmental pigmentation,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
dextranase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
diacylglycerol binding,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
digestion,3,1,0.00021060021055952955,7.009673352546436e-05,1.5870877567704458
digestive tract development,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
dihydrofolate metabolic process,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
dihydrofolate reductase,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
dihydrofolate reductase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
dihydroorotase,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
dihydroorotase activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
dimethylallyl diphosphate biosynthetic process,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
dioxygenase activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
dipeptidase E,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
dipeptidase activity,1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
dipeptidyl-peptidase IV,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
disulfide oxidoreductase activity,3,4,0.00021060021055952955,0.0002803869338915672,-0.41291224214753286
division septum assembly,2,2,0.00014040014039641972,0.00014019346698083198,0.002125257011086235
divisome complex,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
dorsal/ventral pattern formation,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
double-strand break repair,7,4,0.0004914004912119688,0.0002803869338915672,0.8094801789141159
double-strand break repair via classical nonhomologous end joining,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
double-strand break repair via homologous recombination,4,4,0.00028080028072263936,0.0002803869338915672,0.002125257011086235
double-strand break repair via nonhomologous end joining,3,0,0.00021060021055952955,7.009673345536762e-14,31.484440612199403
double-stranded DNA binding,6,5,0.000421200421048859,0.00035048366734693483,0.2651596627967902
double-stranded DNA endonuclease activity,3,1,0.00021060021055952955,7.009673352546436e-05,1.5870877567704458
double-stranded RNA binding,2,2,0.00014040014039641972,0.00014019346698083198,0.002125257011086235
doxorubicin metabolic process,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
early endosome,2,2,0.00014040014039641972,0.00014019346698083198,0.002125257011086235
early endosome membrane,3,0,0.00021060021055952955,7.009673345536762e-14,31.484440612199403
efflux pump complex,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
efflux transmembrane transporter activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
egg-laying behavior,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
electron transfer activity,14,6,0.0009828009823537377,0.00042058040080230247,1.2245176782101346
electron transport chain,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
electron transport coupled proton transport,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
"electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity",2,4,0.00014040014039641972,0.0002803869338915672,-0.9978747426282399
embryo development ending in birth or egg hatching,3,0,0.00021060021055952955,7.009673345536762e-14,31.484440612199403
embryo implantation,3,0,0.00021060021055952955,7.009673345536762e-14,31.484440612199403
embryonic cranial skeleton morphogenesis,2,2,0.00014040014039641972,0.00014019346698083198,0.002125257011086235
embryonic digit morphogenesis,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
embryonic forelimb morphogenesis,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
embryonic heart tube development,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
embryonic hemopoiesis,2,1,0.00014040014039641972,7.009673352546436e-05,1.002125256289739
embryonic hindlimb morphogenesis,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
embryonic placenta development,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
"endo-1,4-beta-xylanase",4,1,0.00028080028072263936,7.009673352546436e-05,2.002125255929065
endo-polygalacturonase,2,0,0.00014040014039641972,7.009673345536762e-14,30.899478111718693
endocytic recycling,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
endocytic vesicle,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
endocytosis,4,6,0.00028080028072263936,0.00042058040080230247,-0.5828372435898452
endocytosis involved in viral entry into host cell,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
endoderm development,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
endodermal cell differentiation,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
endodermal cell fate commitment,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
endogenous lipid antigen binding,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
endonuclease activity,21,14,0.0014742014734955063,0.0009813542684452435,0.5870877576978925
endopeptidase activity,5,1,0.0003510003508857492,7.009673352546436e-05,2.3240533507442924
endopeptidase inhibitor activity,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
endoplasmic reticulum,19,14,0.0013338013331692868,0.0009813542684452435,0.44269784836994924
endoplasmic reticulum exit site,0,2,7.020007016310982e-14,0.00014019346698083198,-30.895227597696522
endoplasmic reticulum lumen,1,1,7.02000702333099e-05,7.009673352546436e-05,0.0021252570110865546
endoplasmic reticulum membrane,1,6,7.02000702333099e-05,0.00042058040080230247,-2.582837242507824
endoplasmic reticulum organization,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
endoplasmic reticulum to Golgi vesicle-mediated transport,4,7,0.00028080028072263936,0.0004906771342576701,-0.8052296648919435
endoplasmic reticulum unfolded protein response,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
endoplasmic reticulum-Golgi intermediate compartment,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
endoplasmic reticulum-plasma membrane tethering,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
endopolyphosphatase activity,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
endosomal transport,1,0,7.02000702333099e-05,7.009673345536762e-14,29.899478112440043
endosome,4,5,0.00028080028072263936,0.00035048366734693483,-0.3198028378041413
endosome membrane,3,1,0.00021060021055952955,7.009673352546436e-05,1.5870877567704458
endosome organization,1,2,7.02000702333099e-05,0.00014019346698083198,-0.997874742267566
endosome to lysosome transport,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
endothelial cell activation,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
endothelial cell migration,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
endothelial cell morphogenesis,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
endothelial cell proliferation,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
endothelial tube morphogenesis,0,1,7.020007016310982e-14,7.009673352546436e-05,-29.89522759841787
