,count_A,count_B,ratio_A,ratio_B,log2_fold
actomyosin structure organization,5,1,1.68985713972486e-05,3.129263624658572e-06,2.433006177851782
acute inflammatory response,1,6,3.3797142821534916e-06,1.8775581732305114e-05,-2.4738844154003345
acute-phase response,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
acyl binding,3,1,1.0139142839701046e-05,3.129263624658572e-06,1.6960405838779353
acyl carrier activity,4,1,1.3518857118474823e-05,3.129263624658572e-06,2.1110780830365545
acyl phosphate:glycerol-3-phosphate acyltransferase,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
acyl-CoA dehydrogenase activity,5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
acyl-CoA hydrolase activity,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
acyl-CoA metabolic process,9,1,3.041742851234371e-05,3.129263624658572e-06,3.2810030842784927
acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
acyl-phosphate glycerol-3-phosphate acyltransferase activity,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
acylglycerol catabolic process,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
acylglycerol lipase,5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
acylglycerol lipase activity,8,1,2.703771423356993e-05,3.129263624658572e-06,3.1110780828562175
acylglycerone-phosphate reductase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
acyloxyacyl hydrolase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
acylphosphatase,2,4,6.7594285609272684e-06,1.2517054489246496e-05,-0.8889219155207505
acylphosphatase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
acylpyruvate hydrolase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
acylpyruvate hydrolase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
acyltransferase activity,10,1,3.379714279111749e-05,3.129263624658572e-06,3.433006177707513
"acyltransferase activity, transferring groups other than amino-acyl groups",23,4,7.773342841517658e-05,1.2517054489246496e-05,2.634640039877641
adaptive immune response,93,165,0.000314313427929341,0.0005163284975554651,-0.7160853190124391
adaxial/abaxial axis specification,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
adenine binding,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
adenine glycosylase,1,3,3.3797142821534916e-06,9.387790867717188e-06,-1.4738844156407833
adenine phosphoribosyltransferase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
adenine salvage,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
adenine transmembrane transporter activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
adenine/guanine mispair binding,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
adenosine 5'-monophosphoramidase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
adenosine catabolic process,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
adenosine deaminase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
adenosine deaminase activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
adenosine kinase,11,10,3.7176857069891266e-05,3.1292636218422344e-05,0.2485816078553956
adenosine kinase activity,9,11,3.041742851234371e-05,3.442189983995166e-05,-0.17842853304726386
adenosinetriphosphatase,7,0,2.3657999954796155e-05,3.1292636215293087e-15,32.81578586036854
adenosylcobalamin/alpha-ribazole phosphatase,5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
adenosylcobinamide kinase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
adenosylcobinamide-GDP ribazoletransferase,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
adenosylhomocysteinase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
adenosylhomocysteine nucleosidase,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
adenosylhomocysteine nucleosidase activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
adenosylmethionine decarboxylase,6,9,2.0278285676022377e-05,2.8163372596893038e-05,-0.4738844165224305
adenosylmethionine decarboxylase activity,3,3,1.0139142839701046e-05,9.387790867717188e-06,0.11107808411857584
adenosylmethionine-8-amino-7-oxononanoate transaminase,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
adenosylmethionine-8-amino-7-oxononanoate transaminase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
adenyl nucleotide binding,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
adenyl-nucleotide exchange factor activity,4,1,1.3518857118474823e-05,3.129263624658572e-06,2.1110780830365545
adenylate cyclase,23,4,7.773342841517658e-05,1.2517054489246496e-05,2.634640039877641
adenylate cyclase activity,8,0,2.703771423356993e-05,3.1292636215293087e-15,33.00843093828517
adenylate cyclase binding,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
adenylate cyclase inhibitor activity,6,0,2.0278285676022377e-05,3.1292636215293087e-15,32.59339343906644
adenylate cyclase-activating G protein-coupled cAMP receptor signaling pathway,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
adenylate cyclase-activating G protein-coupled receptor signaling pathway,27,44,9.12522855302717e-05,0.00013768759935041882,-0.5934660323346082
adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
adenylate cyclase-activating dopamine receptor signaling pathway,5,4,1.68985713972486e-05,1.2517054489246496e-05,0.43300617893380355
adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,71,52,0.0002399597137963179,0.00016272170832265327,0.5603854854747415
adenylate cyclase-modulating G protein-coupled receptor signaling pathway,4,2,1.3518857118474823e-05,6.258527246187881e-06,1.111078083757902
adenylate kinase,7,2,2.3657999954796155e-05,6.258527246187881e-06,1.9184330056609316
adenylate kinase activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
adenylosuccinate lyase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
adenylosuccinate synthase,10,120,3.379714279111749e-05,0.0003755116345866463,-3.4738844164703333
adenylosuccinate synthase activity,0,2,3.379714278773777e-15,6.258527246187881e-06,-30.78627477058903
adenylyl-sulfate kinase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
adenylyl-sulfate reductase,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
adherens junction,21,18,7.097399985762904e-05,5.632674519065681e-05,0.33347050544357404
adherens junction organization,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
adhesion of symbiont to host,14,2,4.7315999906212594e-05,6.258527246187881e-06,2.918433005557882
adhesion of symbiont to host cell,4,3,1.3518857118474823e-05,9.387790867717188e-06,0.5261155832771952
adhesion of symbiont to microvasculature,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
adhesion receptor-mediated virion attachment to host cell,113,70,0.00038190771350481655,0.00021904845351018086,0.8019740295809543
adiponectin-activated signaling pathway,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
adipose tissue development,2,2,6.7594285609272684e-06,6.258527246187881e-06,0.11107808411857584
adrenal gland development,35,35,0.0001182899997604619,0.00010952422675665504,0.11107808411857584
adrenergic receptor signaling pathway,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
adult feeding behavior,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
adult heart development,35,46,0.0001182899997604619,0.00014394612659347742,-0.28320085498361364
adult locomotory behavior,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
adult walking behavior,3,1,1.0139142839701046e-05,3.129263624658572e-06,1.6960405838779353
aerobic electron transport chain,14,3,4.7315999906212594e-05,9.387790867717188e-06,2.3334705050771753
aerobic respiration,478,695,0.0016155034252572451,0.0021748382169659987,-0.42892427551060325
aerotaxis,6,0,2.0278285676022377e-05,3.1292636215293087e-15,32.59339343906644
aggregation involved in sorocarp development,3,2,1.0139142839701046e-05,6.258527246187881e-06,0.6960405845992829
aggrephagy,3,2,1.0139142839701046e-05,6.258527246187881e-06,0.6960405845992829
aggresome,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
agmatine deiminase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
aklanonic acid methyl ester cyclase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
aklavinone 12-hydroxylase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
alanine biosynthetic process,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
alanine dehydrogenase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
alanine racemase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
alanine racemase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
alanine-glyoxylate transaminase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
alanine-glyoxylate transaminase activity,2,2,6.7594285609272684e-06,6.258527246187881e-06,0.11107808411857584
alanine-tRNA ligase,0,4,3.379714278773777e-15,1.2517054489246496e-05,-31.78627477022836
alanylglutamate dipeptidase activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
alcohol dehydrogenase,12,0,4.055657134866504e-05,3.1292636215293087e-15,33.593393438946215
aldehyde catabolic process,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
aldehyde dehydrogenase,7,0,2.3657999954796155e-05,3.1292636215293087e-15,32.81578586036854
aldehyde-lyase activity,5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
aldo-keto reductase,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
aldose 1-epimerase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
alginic acid biosynthetic process,10,0,3.379714279111749e-05,3.1292636215293087e-15,33.33035903313647
aliphatic amine oxidase activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
alkaline phosphatase,4,1,1.3518857118474823e-05,3.129263624658572e-06,2.1110780830365545
alkaline phosphatase activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
alkaloid metabolic process,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
alkane catabolic process,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
alkanesulfonate catabolic process,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
alkanesulfonate monooxygenase activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
alkanesulfonate transmembrane transport,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
alkenylglycerophosphocholine hydrolase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
alkylated DNA binding,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
alkylbase DNA N-glycosylase activity,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
alkylcobalamin dealkylase,1,14,3.3797142821534916e-06,4.380969070453958e-05,-3.6962768365993828
all-trans-nonaprenyl diphosphate synthase [geranyl-diphosphate specific],1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
all-trans-nonaprenyl-diphosphate synthase,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
"all-trans-retinol 13,14-reductase",2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"all-trans-retinol 13,14-reductase activity",2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
all-trans-retinol dehydrogenase,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
allantoicase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
allantoin catabolic process,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
allantoin metabolic process,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
allantoinase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
allantoinase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
allophanate hydrolase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
allophanate hydrolase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
allyl-alcohol dehydrogenase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
alpha DNA polymerase:primase complex,2,12,6.7594285609272684e-06,3.7551163461480964e-05,-2.4738844160014577
"alpha,alpha-trehalase",4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
"alpha,alpha-trehalase activity",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
alpha-,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",11,36,3.7176857069891266e-05,0.00011265349037818436,-1.5994152985953598
"alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity",2,5,6.7594285609272684e-06,1.5646318110775805e-05,-1.210850010335978
"alpha-1,4-glucosidase activity",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"alpha-1,4-mannosyltransferase activity",2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"alpha-1,6-mannosyltransferase activity",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
alpha-D-xyloside xylohydrolase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
alpha-L-arabinofuranosidase activity,5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
alpha-L-rhamnosidase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
alpha-L-rhamnosidase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
alpha-amylase,10,0,3.379714279111749e-05,3.1292636215293087e-15,33.33035903313647
alpha-amylase activity,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
alpha-galactosidase,7,1,2.3657999954796155e-05,3.129263624658572e-06,2.918433004939584
alpha-galactosidase activity,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
alpha-glucan biosynthetic process,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
alpha-glucan catabolic process,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
alpha-glucosidase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
alpha-glucuronidase,1,5,3.3797142821534916e-06,1.5646318110775805e-05,-2.21085000961463
alpha-glucuronidase activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
alpha-mannosidase,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
alpha-mannosidase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
alpha-methylacyl-CoA racemase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
alpha-ribazole phosphatase activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
alpha-tubulin binding,2,2,6.7594285609272684e-06,6.258527246187881e-06,0.11107808411857584
"alternative mRNA splicing, via spliceosome",4,1,1.3518857118474823e-05,3.129263624658572e-06,2.1110780830365545
alternative oxidase activity,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
amelogenesis,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
amidase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
amidase activity,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
amide biosynthetic process,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
amide catabolic process,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
amidophosphoribosyltransferase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
amine metabolic process,1,4,3.3797142821534916e-06,1.2517054489246496e-05,-1.8889219147994025
amine-lyase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
amino acid activation for nonribosomal peptide biosynthetic process,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
amino acid binding,4,3,1.3518857118474823e-05,9.387790867717188e-06,0.5261155832771952
amino acid biosynthetic process,17,75,5.745514274253392e-05,0.00023469477161782739,-2.0302777650613373
amino acid catabolic process,5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
amino acid import,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
amino acid import across plasma membrane,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
amino acid metabolic process,15,1,5.069571418498637e-05,3.129263624658572e-06,4.017968678380579
amino acid transmembrane transport,6,0,2.0278285676022377e-05,3.1292636215293087e-15,32.59339343906644
amino acid transmembrane transporter activity,5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
amino acid transport,24,2,8.111314269395036e-05,6.258527246187881e-06,3.6960405841784967
amino-acid N-acetyltransferase,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
amino-acid racemase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
aminoacyl-tRNA editing activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
aminoacyl-tRNA hydrolase,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
aminoacyl-tRNA hydrolase activity,4,1,1.3518857118474823e-05,3.129263624658572e-06,2.1110780830365545
aminoacyl-tRNA ligase activity,6,0,2.0278285676022377e-05,3.1292636215293087e-15,32.59339343906644
aminoacyl-tRNA synthetase multienzyme complex,4,1,1.3518857118474823e-05,3.129263624658572e-06,2.1110780830365545
aminoacylase activity,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
aminodeoxychorismate lyase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
aminodeoxychorismate synthase,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
aminodeoxyfutalosine nucleosidase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
aminoglycoside 3-N-acetyltransferase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
aminoglycoside 6'-N-acetyltransferase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
aminomethyltransferase,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
aminomethyltransferase activity,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
aminopeptidase activity,13,1,4.3936285627438816e-05,3.129263624658572e-06,3.8115178009279496
aminophospholipid flippase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
ammonia assimilation cycle,1,2,3.3797142821534916e-06,6.258527246187881e-06,-0.8889219151600766
ammonia monooxygenase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
ammonia-forming),0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
ammonium channel activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
ammonium transmembrane transport,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
amyloid fibril formation,25,12,8.449285697272414e-05,3.7551163461480964e-05,1.1699717731096275
amyloid precursor protein catabolic process,18,26,6.08348570213077e-05,8.136085416289128e-05,-0.41943663255554237
amyloid-beta binding,9,8,3.041742851234371e-05,2.503410897536373e-05,0.2810030855408508
amyloid-beta clearance,3,1,1.0139142839701046e-05,3.129263624658572e-06,1.6960405838779353
amyloid-beta metabolic process,35,53,0.0001182899997604619,0.0001658509719441826,-0.48755935348565776
anaerobic carbon-monoxide dehydrogenase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
anaerobic carbon-monoxide dehydrogenase activity,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
anaerobic electron transport chain,7,14,2.3657999954796155e-05,4.380969070453958e-05,-0.8889219157783744
anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
anaerobic respiration,33,35,0.00011153057120291435,0.00010952422675665504,0.026189186534561083
anaphase-promoting complex,2,3,6.7594285609272684e-06,9.387790867717188e-06,-0.47388441636213113
anaphase-promoting complex binding,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
anaphase-promoting complex-dependent catabolic process,14,5,4.7315999906212594e-05,1.5646318110775805e-05,1.5965049111033283
anatomical structure morphogenesis,40,52,0.0001351885711543308,0.00016272170832265327,-0.2674335391268306
anchoring junction,1,3,3.3797142821534916e-06,9.387790867717188e-06,-1.4738844156407833
androgen metabolic process,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
androgen receptor signaling pathway,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"androstan-3-alpha,17-beta-diol dehydrogenase activity",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
androsterone dehydrogenase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
angiogenesis,122,96,0.0004123251420137805,0.00030040930766994287,0.45685292095710317
angiotensin-activated signaling pathway,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
animal organ development,7,11,2.3657999954796155e-05,3.442189983995166e-05,-0.5409986123861721
animal organ morphogenesis,2,2,6.7594285609272684e-06,6.258527246187881e-06,0.11107808411857584
animal organ regeneration,2,6,6.7594285609272684e-06,1.8775581732305114e-05,-1.4738844161216822
anion binding,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
ankyrin binding,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
anterior/posterior pattern specification,13,9,4.3936285627438816e-05,2.8163372596893038e-05,0.6415928007680327
anterograde axonal transport,1,3,3.3797142821534916e-06,9.387790867717188e-06,-1.4738844156407833
anther dehiscence,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"anthranilate 1,2-dioxygenase",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
anthranilate metabolic process,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
anthranilate phosphoribosyltransferase,16,9,5.4075428463760145e-05,2.8163372596893038e-05,0.9411530826061324
anthranilate phosphoribosyltransferase activity,5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
anthranilate synthase,8,1,2.703771423356993e-05,3.129263624658572e-06,3.1110780828562175
anthranilate synthase activity,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
anti-sigma factor antagonist activity,8,1,2.703771423356993e-05,3.129263624658572e-06,3.1110780828562175
antibacterial humoral response,41,53,0.00013856828543310455,0.0001658509719441826,-0.2592903658185729
antibacterial innate immune response,1,2,3.3797142821534916e-06,6.258527246187881e-06,-0.8889219151600766
antibiotic biosynthetic process,37,3,0.00012504942831800947,9.387790867717188e-06,3.7355689485844628
antibiotic catabolic process,7,0,2.3657999954796155e-05,3.1292636215293087e-15,32.81578586036854
antibiotic metabolic process,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
antigen binding,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
antigen processing and presentation,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
antigen processing and presentation of endogenous peptide antigen via MHC class I,0,2,3.379714278773777e-15,6.258527246187881e-06,-30.78627477058903
"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent",8,13,2.703771423356993e-05,4.068042708301027e-05,-0.589361633953156
antigen processing and presentation of endogenous peptide antigen via MHC class Ib,0,3,3.379714278773777e-15,9.387790867717188e-06,-31.371237271069738
antigen processing and presentation of exogenous peptide antigen via MHC class II,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
antigen processing and presentation of peptide antigen via MHC class I,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
antigenic variation,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
antimicrobial humoral immune response mediated by antimicrobial peptide,12,12,4.055657134866504e-05,3.7551163461480964e-05,0.11107808411857584
antimicrobial humoral response,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
antioxidant activity,9,0,3.041742851234371e-05,3.1292636215293087e-15,33.17835593970745
antiporter activity,25,3,8.449285697272414e-05,9.387790867717188e-06,3.169971772748954
antisigma factor binding,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
antiviral innate immune response,4,7,1.3518857118474823e-05,2.190484535383442e-05,-0.6962768377844537
aorta development,1,2,3.3797142821534916e-06,6.258527246187881e-06,-0.8889219151600766
aorta morphogenesis,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
aortic valve morphogenesis,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
apical cortex,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
apical part of cell,17,16,5.745514274253392e-05,5.00682179475982e-05,0.19854092536361118
apical plasma membrane,32,12,0.00010815085692414057,3.7551163461480964e-05,1.526115583322279
apical protein localization,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
apicolateral plasma membrane,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
apicoplast,0,2,3.379714278773777e-15,6.258527246187881e-06,-30.78627477058903
apolipoprotein N-acyltransferase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
apoplast,16,88,5.4075428463760145e-05,0.0002753751986977084,-2.3483535344449473
apoptotic cell clearance,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
apoptotic chromosome condensation,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
apoptotic mitochondrial changes,14,63,4.7315999906212594e-05,0.00019714360815947568,-2.058846917243587
apoptotic process,1347,1703,0.004552475133511658,0.0053291359474675415,-0.22725050009743952
apoptotic process involved in development,11,21,3.7176857069891266e-05,6.571453605524474e-05,-0.8218077199604328
apoptotic signaling pathway,40,42,0.0001351885711543308,0.0001314290721073602,0.040688756228895506
arabinan catabolic process,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"arabinogalactan endo-1,4-beta-galactosidase activity",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"arabinogalactan endo-beta-1,4-galactanase",2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
arabinose isomerase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
arachidonate 12,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
arachidonate-CoA ligase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
